,BC cells,Mix BC cells TAMs,DCs,T cells,TAMs,NK cells,Blood ECs,CAFs,Plasma cells,Mural cells,Mast cells,Myoepithelial cells
IL2RA,0.0173261383588528,0.0359871501293053,0.028917088593163,0.511861377467066,0.0936865387040167,0.164949539636121,0,0.0811763253421766,0.0636958526985289,0,0.160252991801978,0.00304841935080286
GATA3,0.532563004008273,0.0590256489350871,0.0179264532498853,0.438308979420857,0.0422771677433254,0.406096889285984,0.0371220737482223,0.0953757018524809,0.0739626291665994,0.0967084345916151,0.0234337625589341,0.196577848567065
ITGA8,0.00762422588387862,0.00372774898007541,0,0.00159097448873345,0.00549243828047879,0.0151257121595775,0.141944774033348,0.138225109155876,0.383247456857237,0.0315213713104791,0,0.013132550724104
VIM,1.05412411763133,3.53009070302978,3.05669397006361,1.30877491178099,3.01992200959972,1.59113469271566,2.69384516817681,0.671972512422526,0.621621332751019,2.5696624161177,0.41035751767244,0.450925145988198
MRC1,0.0329406963556887,0.831552218362379,0.279255751720456,0.0483541511520351,1.26807476515506,0.0497766258280716,0.0946492648298708,0.0691134096307973,0.104172465385827,0.0597134687372439,0.0579696014996116,0.0571994043982618
ITGB1,0.82502710885898,1.1788430904842,0.841651110013626,0.709122411194944,1.02774019413191,1.08192089314702,1.69518048865251,0.744066012326986,0.406356591808391,2.0226241963821,0.0889992008168746,1.49474148976295
FZD8,0.214290731941311,0.017446367639294,0.0148836309511937,0.00451749570499801,0.0136545877468401,0.00347171216059136,0.0275907303055947,0.0160622538899739,0,0.00244769537733976,0,0.0123558668303919
CXCL12,0.00105852493705631,0.0125314170315783,0.00147635699310677,0.00258634651172872,0.0127283363782002,0.00202971413271093,0.758199896924294,0.301066733350663,0,0.0711222310501092,0,0.0067232232271082
MSMB,0.00480437974706062,0,0,0,0.000697768343327405,0,0,0.000945294092791301,0,0.004028966874354,0,0
ARID5B,0.860893920649734,0.646639624405882,0.535207572990724,1.45145947898583,1.08024105079285,0.460114314793825,0.990230519391662,1.87999657260559,0.965828956715214,1.3940385079641,0.362361247396502,1.03002270460775
SRGN,0.137753350552546,2.37700161382758,1.86533603282303,1.59761756678531,2.4429862428382,1.89898730669074,1.19100552250941,0.313491955679348,0.667473210377452,0.423304715690753,2.19169608780729,0.185853933509384
PRF1,0.00654184391012018,0.00654628244177172,0.00838642049708206,0.195384781504746,0.00520924944984426,0.565437103652902,0.0217774360369847,0.0110216134935368,0.00625326568031435,0.0623217984620804,0,0.00546611272163238
VSIR,0.0185442672189941,0.317934324562679,0.27178273882919,0.189509235849912,0.26844053753284,0.22624520331915,0.130693864917326,0.0537250984305538,0.122719113617432,0.11987400694365,0.0677394902277702,0.0882319577230798
PSAP,0.471117735016796,2.10826327923973,0.937159419701226,0.292754798353209,2.23425742818364,0.359597971031729,0.825166835209331,0.401279590834959,0.405727118711979,0.747621731825909,0.293481876229836,0.268009211665776
SPOCK2,0.0179000636460239,0.031991025838849,0.0287543631501528,0.668032418337299,0.0217160347983342,0.28181051853328,0.0380399235550676,0.0478428662788843,0.0528035051306871,0.00771987359773251,0.0326075999849148,0.0234765206012052
PLAC9,0.00462834437714828,0.0193989846269623,0.0483578530205707,0.0254943884530243,0.0151973939988775,0.0450815772695468,0.0897658352802046,0.0370936875870551,0.00818577434617505,0.38207245457397,0.0109974527615503,0.00650074890111458
BMPR1A,0.736042035650407,0.180643282910695,0.11911859499648,0.252568112045536,0.12941383567928,0.429205181488039,0.0500981857888075,0.575697199473557,0.0666097413665599,0.785375266201152,1.28599993190527,0.841647020129413
ADIRF,0.0628052038592867,0.0420630202114376,0.00306802262719307,0.000755456110352487,0.028809621219132,0.00118224536718629,0.137111788927577,0.0202350260788579,0.0167595337542924,1.04605111207826,0,0.0060087546328406
GLUD1,0.379017466972271,0.958323215120969,0.66293195699412,0.436714465934179,0.843341070980345,0.378588386756608,0.439313553255215,0.422020646434526,0.32406076061278,0.751223220200127,0.0583335333693939,0.472783885883598
PTEN,0.558437051882526,0.805735637048428,0.897241955540779,0.71340846858492,0.794433606141158,0.627498665912869,0.919521415220001,1.07847544294476,0.63826391313104,1.54232297212916,0.322735910922706,1.07598084863289
ACTA2,0.0547649512174927,0.0231379858954744,0.023929860859662,0.15029301871694,0.0258407175579601,0.090755866444475,0.0476040969404968,0.18251713579174,0.0188006834342028,1.96339503887204,0.0367663543885925,1.55498803950268
FAS,0.0603934713490433,0.0321388345013155,0.058282343385738,0.245447660081831,0.0460777753624633,0.155293706351327,0.07083414021989,0.251248723972153,0.048149011961987,0.284267380916892,0,0.194466084695716
IFIT3,0.00887030457236819,0.14179930049744,0.0463283705285399,0.0671337917275777,0.144680733466354,0.0991339555942033,0.0884968256958237,0.0272747769649103,0.0345586133780393,0.370487648189614,0.0418626787309938,0.00904670393655103
IFIT1,0.0129546670505076,0.11167734748724,0.0382380927195053,0.0750217900686499,0.106121658529977,0.0611807373992295,0.129380982151528,0.0266470742745468,0.0184027110756524,0.146823773706152,0.0524292715034412,0.0104237544771224
ANKRD1,0.00011940657473619,0,0,0,0,0,0,0,0,0.00524671941225353,0,0.00803304534764077
FFAR4,0.0174722992722012,0.0999767732247294,0.203601158829471,0.00170182354469642,0.0496715589018796,0.00250619161063187,0.00350221121633214,0.00586976273851621,0.020313727067795,0.00938566456901316,0,0
SORBS1,0.154609898815101,0.0640483949887886,0.0921607531108745,0.051750569370469,0.0314228281079151,0.113024062151313,0.335367518797602,0.752620934973109,0.097042354301266,1.08402946424215,1.09810387065531,2.21518074898611
ENTPD1,0.0669418387403054,0.410977241969961,1.31722657753809,0.462094249037383,0.355072450073637,0.67899682878008,1.34046111009455,0.419559218598508,0.372258195625956,0.538290144807924,0.0369711481435519,0.252331276729974
COL17A1,0.00771163476787678,0.0038803207392674,0.00734973574205993,0.00431023293765832,0.00471073069464187,0.0102315593153111,0.0693740487285729,0.00350531695394068,0,0.115620986600076,0,0.576309320363068
DUSP5,0.0516078112243164,0.119787982357799,0.424375574746969,0.140522400816523,0.14120348155618,0.118825075748603,0.167422017925968,0.0941133484925917,0.353075744254376,0.123729054662245,0.0260052282048989,0.0423080596114203
BAG3,0.0936150862696606,0.396757910417812,0.331377872056522,0.0945264754929752,0.367630433029314,0.148863310553457,0.378465210362517,0.0652942108390781,0.0718928483064268,0.190031122606024,0,0.113153722331136
FGFR2,0.149745473285491,0.00993824382795901,0.00144796706740158,0.0100366954851182,0.00189942103165375,0,0.0271194425839038,0.026796882373224,0,0.150936570355588,0.101057994123968,0.50229464943056
DMBT1,0.00176970207306481,0,0,0.00163634525068078,0.000410375846908197,0,0,0,0,0,0,0
CUZD1,0.00720440374344078,0.00799845052680593,0.00335087914385101,0.00556440877041519,0.00211978692949405,0.00364435414086014,0.0111565991219548,0.0137652959906142,0,0,0,0.00918785651428971
MKI67,0.158872764535653,0.966514578028108,0.205957465173345,0.0395290835485374,0.0737029246835998,0.314310561704676,0.136377419847862,0.021238374789464,0.0597493536230437,0.0250561763447488,0,0.0314976084669734
IFITM1,0.0349498718115165,0.0530833273883349,0.0822704105649033,0.285842237545727,0.0301770313380172,0.552702060903597,0.827840061519183,0.0510133693823474,0.0318710911903852,0.948899615852466,0.0914261000110686,0.0315547374019245
IFITM3,0.100324075134446,0.505548722661049,0.49733899457433,0.0168392873774666,0.397863364142491,0.116545071199746,1.85710645994771,0.203135471042687,0.059166180485574,1.90959866097213,0.110341047993417,0.158958158001704
SIGIRR,0.0614598315016322,0.159332978556682,0.118826952179677,0.189474408038445,0.134122438287313,0.184001712101968,0.295815180439416,0.0534358124169218,0.0363407391703917,0.13136732339453,0,0.0235197885659548
CTSD,0.244661700429617,1.56359452578038,0.405824358136274,0.273677768344903,2.01508093099881,0.874589832635436,0.514439037550756,0.103713466777397,0.118575822937367,0.592158092872991,0.122820714834938,0.0936959581882824
IGF2,0,0.0014629742087112,0,0,0,0,0,0,0,0,0,0
CD81,0.338949475363256,1.47648125768692,0.826624460639107,0.367077438402071,1.09249713505579,0.904567490318815,1.52387277078294,0.150580488972697,0.138169738810508,1.10960518446486,0.0894305020982111,0.174869527092902
PHLDA2,0.093583049986645,0.247823285283183,0.195032619180413,0.0183874607797613,0.149228669629055,0.01732995385292,0.0876499456141502,0.0198717370525343,0.000928334066939297,0.372805950763802,0,0.0144428073279189
HBB,0.00564920911212951,0.00354227854958976,0.0280157190699087,0.0125152045462692,0.00862873830397683,0.00390321719012549,0,0.000719505992823148,0.00440980075881928,0,0,0
LYVE1,0.00627335228702471,0.00554996530742424,0.00331010675280377,0.00916154575133645,0.122417348190604,0.00483679659312139,0.1474467817921,0.0275404920823669,0.00255399646464715,0.112098887543633,0,0.0132210219657322
LDHA,0.567372880046459,2.07659415743272,1.56650845927831,0.776831795791632,1.596634490961,1.16249172211346,0.786694887645799,0.232389237289531,0.227004108799816,1.01786345521708,0.0273146474760839,0.210448319264368
CD59,0.561574382685429,0.520624938229588,0.618679518702749,0.119572358361251,0.476611748963078,0.138805460298093,1.42744264318443,0.222856180354916,0.0879194535491115,1.30123664811557,0.0421666183906984,0.299053373699638
CD44,0.781767095975468,1.82057886016095,1.55363183100249,1.81570323381427,1.98619454311849,1.59917272236869,0.201318084905967,0.917657298965526,1.04671568669155,1.48266415273825,2.06934287328195,1.90484403781559
RAG1,0.00520402381144367,0.00807987704976437,0.00466678056101618,0.030811236882157,0.00462117966845742,0.00368502786052547,0.00348330508489907,0.00904628786819887,0.0047510667571525,0.0266499114494189,0,0.00606164266726603
C11orf96,0.000543469723331715,0.0236910592973261,0.00600767765971497,0.000330656467824714,0.0201916939682234,0.00120702389611987,0.172421787370988,0.0916672020334336,0,1.08117289565073,0,0.0248675380244522
NR1H3,0.0398819372450298,0.138926253142849,0.0370308953840513,0.0314675671883817,0.348663631932367,0.0404747930167747,0.0284007065006713,0.0713366948639779,0.00175867122243439,0.0825165805741749,0.0410399797346961,0.0371227502283663
MS4A6A,0.0174632128780997,0.843601279592239,0.805010472698023,0.0331313564348418,0.689877896543714,0.0210606715433371,0.0722058470364769,0.0429523888442702,0.425209889023864,0.0356643346380656,0.107000020538123,0.0836411616477327
MS4A4A,0.0097177678460847,0.338057334889024,0.145038699106314,0.0158597927263428,0.452743689827146,0,0,0.0175949737386774,0.0769461004429403,0.0280724799813983,0.149437173199242,0.0335557558423221
MS4A1,0.00677882497711603,0.0022912911770825,0.00740899398107565,0.058286473829814,0.000951183708597371,0.0334754466728042,0,0.0110266077269766,0.184523215131226,0,0,0.0102098515122545
PTGDR2,0.000104029546776973,0,0.00193967612384434,0.000723508247899551,0,0,0,0,0,0,0,0
BEST1,0.0236856394422395,0.0871596551094441,0.0570638732471105,0.0172872991738343,0.133871551740826,0.0118580745436992,0,0.0289981508892388,0.00780137147999622,0.0527675321934629,0.0279085766932091,0.00887707972266825
VEGFB,0.135840592271915,0.33417347753562,0.253980273426095,0.0530171217272222,0.331175388368172,0.119071527049043,0.116232090271097,0.114987003796024,0.276054202516825,0.213884736431475,0.0969286712180861,0.0712555843928363
FAU,0.85218751121998,2.2157785277621,2.34966483620439,1.31050458177485,1.74271627792633,1.83544798481769,1.47140683537327,0.155394740139852,0.493674714246044,1.62444835651007,0.171488355269832,0.0894326014389933
NEAT1,2.11831899814619,2.83613687293939,2.66828394970685,2.13372139807688,3.43144107525319,2.1198807694819,2.75375928193908,3.46129431161781,2.64885602170662,2.64341632641291,2.88361786814102,3.46069791671051
MALAT1,4.9912866181101,3.97010700405808,4.83404031114207,5.82817969694095,4.49079972173826,5.27066060319936,5.18196329612875,5.7716289333073,6.02955032954845,5.69598383370649,5.76981882168919,5.75342732050755
RELA,0.0977256662622144,0.167373439433975,0.136597821722223,0.0816640888343464,0.158843725370729,0.141559788267785,0.170065379343446,0.0506374490231912,0.0332049710990478,0.205910444898868,0.0389245272880161,0.0534036450179554
CTSW,0.010500827399379,0.0447259336810759,0.0791879153994616,0.256843788956967,0.0205773271604491,1.43049242961629,0,0.00635431107804412,0.00942579213915074,0.0104871040900471,0.0318897418637543,0
CLCF1,0.0278372844222945,0.0228610819145795,0.0071846479253597,0.0188431174836141,0.0115307825928173,0.000539349002817288,0.0452870359025226,0.0773309915818903,0.000928334066939297,0.0860954523151228,0,0.0710096548088919
PTPRCAP,0,0.000243703689675083,0.000400588891511667,0.00836765355071122,0,0.00915320722037395,0,0,0,0,0,0
GSTP1,0.837399074993801,1.53127158323275,1.22358022313083,0.249711799760969,0.940980377604856,0.811798841910535,0.698729602221368,0.0936218805029594,0.24367192253966,0.899021852459736,0.0379934330251639,0.0610526521375147
CCND1,0.738045012946727,0.402749824847572,0.330449289542087,0.0513377419272502,0.251670321970545,0.0244737638634814,0.441284178911483,0.050652782088463,0.0541315034649214,0.481324715960801,0.0264875441170499,0.0230409862196026
RELT,0.0316680354728454,0.282619456459188,0.394152428865913,0.0560455455578275,0.254631117706944,0.0978804149090638,0.0900625609494406,0.0435211936870869,0.203529412039629,0.0427984956327075,0.0321178752576598,0.015910127973844
SLCO2B1,0.0301632467087521,0.529269900815354,0.195578315270076,0.030370012431751,0.879555242502348,0.0204530940353135,0.0905685091173505,0.0925511779801773,0.080956480047266,0.0805665147892846,2.24092525676701,0.0951313875311734
SERPINH1,0.117287104173227,0.149628948151675,0.116570040475581,0.0217491895710781,0.142147307311637,0.0321659531334234,1.1726168359425,0.107302214343855,0.0170837377433985,0.900917917241617,0.0342775330498794,0.0382261423270043
WNT11,0.0393482970744317,0.00217632207209467,0.00183360958000686,0.00122036154107381,0.000980295454289626,0.00184766491246855,0,0.00484648332324069,0,0,0,0
FZD4,0.0143224101798083,0.00196720176098292,0.0300944384965327,0.00208578540253936,0.00363147462848906,0,0.493743174352176,0.0452905169210863,0,0.0907973295629938,0,0
MAML2,1.98756328626806,1.81750688737954,1.1947742069305,1.62785982144447,2.14449644520849,1.70136464217432,1.84770886106941,2.08663979903143,1.01324448513212,2.19984396969926,1.51369699871473,2.45371903043937
PGR,0.125673131846958,0,0.0108670435270211,0.00173328811450005,0,0,0,0.0521150259075713,0,0.10145945153341,0,0.0806121326320752
BIRC3,0.238786081487375,0.203334688413069,0.95362869478615,0.982142637529027,0.251913061454905,0.598952023042447,0.0186180627965649,0.143062225515565,0.398310312175661,0.0501516759259669,1.68771754501722,0.135795365743584
MMP7,0.568083021537805,0.0639214010536214,0.0414938227602544,0.0618259903469309,0.0618260466895165,0.0275040312444983,0.0670277275980081,0.0127328770932281,0.0089402527155051,0.0784452822120206,0,0.0389926711540421
MMP1,0.000994661570409472,0.0160650119896321,0.0282745708653973,0.0054920060183812,0.0664587331327904,0.00380288179035773,0.0686259134358448,0.00711595915925678,0.0202039967335441,0,0,0
MMP12,0.0148057377620074,0.171685251384293,0.133507569368569,0.0120278832121148,0.351328818262035,0.0214652135118184,0.00899232295211496,0.0233966745602183,0.0221740332293511,0.0395273040201655,0.0746013415232664,0
PDGFD,0.104591025501739,0.0251141269996922,0.0336507817615808,0.103772426530513,0.0183829110140193,0.641209757951979,0.662553613574273,0.839684669689231,0.0243245382964132,0.195456075252052,0.0694299323480184,0.29719150924189
ATM,0.436538785613973,0.582298035817353,0.602714325238789,1.30058335671703,0.656924157361156,0.924776261836596,0.507368754038534,0.883771557046067,1.46255330705138,0.583659515899426,0.534212971599789,0.573535685846449
CRYAB,0.69380646401836,0.0847834016441631,0.0409865127990697,0.0475099529552215,0.0648026832346297,0.0340005064767171,0.0606487201798311,0.0154586771598845,0.0106205735267688,0.378810495637628,0,0.051855810316234
IL18,0.0690734406462523,0.612904615744005,0.893589157027527,0.0121588639793794,0.594035517718664,0.0629184099057247,0,0.0375456290115296,0.101564354135456,0.06869061306821,0.0935321040418248,0.048092678131811
NCAM1,0.0597057735828667,0.0514519682381406,0.0229151438696964,0.042118320653118,0.0216736141569494,0.922745545457394,0,0.0357808226785432,0.0604293772068557,0.0266920358158771,0.0715528844619953,0.0180296137445798
ZBTB16,0.133431625174213,0.0152726445634426,0.0185361311147163,0.134211629440696,0.0120987669200378,1.15997226992367,0.118337959921578,0.303008409753543,0.085570623553559,0.0841831180112128,0.0500144567247006,0.121792613342511
APOA1,0.00412126330086206,0.0114394886121396,0.0083652245393977,0.00192247135044017,0.00594618844925613,0.0121975703069663,0.0166093842729556,0.00235567797330776,0.00363073674661308,0.00816161155495854,0,0
TAGLN,0.0864768834800344,0.0520726820007181,0.0532520430683818,0.0193537319533375,0.0474768360698952,0.0348082317555632,0.0831207699943877,0.233209528916772,0.0369610346232966,1.62206487836139,0,1.07577360226181
IL10RA,0.0246774343149683,0.276822544776312,0.40915081542704,0.450140834340902,0.381700700297491,0.374251295130748,0,0.100250197577277,0.452083660691456,0.0283137414196916,0.131104505331723,0.0524054737041242
CD3E,0.0133425746923183,0.0259269455140389,0.0378352265695224,0.668328081424455,0.0166665714028393,0.655697075714115,0.0112836585082196,0.0140418299002345,0.0346718034859039,0.0212039966301257,0,0.0174026043876571
CD3D,0.0108383101662835,0.0332064700739652,0.0555185185594706,0.963748768903006,0.0195578799291535,0.267354195718903,0,0.0170040029539025,0.0376587150020894,0.0309556608612935,0,0.0128205661482148
CD3G,0.00875572999572765,0.0281539271861082,0.038641270415709,0.735239928496841,0.0178950682504795,0.103523855020345,0.0140066736673958,0.0259386466317026,0.0370878310189203,0.012115028087889,0.0299833729318405,0.0101201080454335
CXCR5,0.00676437217946958,0.00140515399565146,0.00302044520502517,0.028862872316285,0.0019488312642862,0.00772353078615096,0,0.0107478086108424,0.0182304010172602,0.0212806225774177,0,0
ESAM,0.00443056952077604,0.0049202667620197,0.00351093893274179,0.0042999980109236,0.00196929140486287,0.00236899930928102,0.905234152785417,0.00646601331609665,0.0115601143466932,0.42178714893414,0,0
CHEK1,0.218175381936777,0.375610971794021,0.0973633027056605,0.028942032365403,0.0615721422842243,0.198783917140154,0.050137333329435,0.0292951070195894,0.0573421028673831,0.0498359795997485,0.0344994192275368,0.0173340932888167
ETS1,0.105627200734387,0.185857982738658,0.160057533722397,1.8389170416254,0.117579087648076,1.48858725527313,1.73600229246283,0.581917670205765,0.344908136598721,0.938583958167206,0.12608097236632,0.718374129475291
WNT5B,0.265178870162997,0.0256360931311438,0.50734890786938,0.0416555795656644,0.0318694489238749,0.0524395504498374,0.0109726158009942,0.0543234788712878,0.584806795567931,0.154864301771978,0,0.431840726771547
CACNA1C,0.0732421271233818,0.0535142262205739,0.023175097796597,0.0372354724451308,0.016910168406857,0.0249603236334093,1.55143503759176,2.42106858829295,0.0619829818794865,2.44989176999679,0.108440343216368,2.50789460738758
VWF,0.0101032041807139,0.0318027854855084,0.00194543025949744,0.00697051115580158,0.0312998436837647,0.0245253405819612,2.20029948758559,0.00959656903194384,0,0,0.0109974527615503,0.0147824452729053
CD9,0.711713574804781,1.07308843259659,0.56094963748126,0.0631968875153668,0.902284121454321,0.362668184640087,0.46658088037412,0.0657576808903948,0.111967165961771,0.478895252777621,0.403613488501122,0.322631018787064
TNFRSF1A,0.181349794118514,0.374007209835363,0.279645244083507,0.0827805383801339,0.331425011275509,0.107858860047464,0.494199367099366,0.139724411176663,0.0708270817178144,0.477636758909557,0.0273146474760839,0.167737917744942
LTBR,0.212316867721944,0.166207727637421,0.124396167700053,0.00869511379592961,0.154425799141264,0.0193414238859864,0.246699340028429,0.148157563773194,0.0688799409200306,0.265142327776312,0.027320491591824,0.127237992663335
CD27,0.00574150616185853,0.00722808995616781,0.0172842806972613,0.336475283393648,0.00517091873382671,0.0466457214001056,0,0.0145118988182237,0.0424211393420755,0.00859482893189071,0.0279085766932091,0.00474894581506154
LPAR5,0.0138579154875143,0.101191393234392,0.101388692278262,0.0216592635702683,0.0725129378010261,0.0500069238216124,0,0.000885351214729293,0.0417877940399247,0.0048267765489985,0.0659168459814358,0.0148635434611082
LAG3,0.0270209360346576,0.0132255023722263,0.0237093689530313,0.0982702484633473,0.014524959931477,0.0321979830100162,0.0250091509270357,0.0156335947164011,0.00130948833757373,0.0188720462418122,0.0109974527615503,0.0244255501517016
CD4,0.0214124228481458,0.687868335645499,0.669683339322269,0.24100357513338,0.56614356610454,0.0383499396485918,0,0.046933044950047,0.387069542139122,0.124566382305673,0,0.0342671504919949
TPI1,0.698633991515078,1.8421558005917,1.44760398086458,0.474574355506236,1.39819281735634,0.94795419165379,0.784658456969114,0.110216748644012,0.117173989778909,0.961463828322384,0.086443007584645,0.0876705969545072
CD163,0.0221541192631463,0.631522396617404,0.0668387445668331,0.0223583730366869,0.890441680408083,0.0125253203912351,0.0226839000033639,0.0719961353709721,0.08007939331095,0.081203486653499,0.137259140913701,0.0388874009931724
NANOG,0.00284910565009624,0.000839761405877619,0.00369613313923038,0.000302368164462403,0.000672496107748322,0,0,0.00211330154067605,0,0.0157598440236526,0,0
CLEC4A,0.0118116456834236,0.392530766324237,0.503192292343486,0.036042215312323,0.301374628075227,0.0301604774193442,0.0164964167649914,0.0524932180148384,0.0895468843939733,0.0732043722945105,0,0.0148497851093357
CLEC4D,0.000510569029644803,0.0230061098213659,0.0154372688944887,0,0.0283987125018287,0.00294850011798392,0,0.00510903147381029,0.000998425091304689,0,0,0
CLEC4E,0.00418485167417468,0.166860462685202,0.0264374495351472,0.0120408864923674,0.331624016723086,0.00724794516322215,0,0.00569914194766057,0.00683786762452382,0.0100770225384089,0,0.00878728157138274
MFAP5,0.00907749861817683,0.00757296661094691,0.00310584856193521,0.00211498108529024,0.0192846438801277,0.00150827202895365,0,0.0581934740671553,0,0.0196926858055414,0,0.00520761646302648
KLRB1,0.016877735971786,0.0129753433461443,0.0106066858357344,0.224552731046828,0.0079384929578664,0.896090431201909,0,0.0213423125601573,0.00492141035972082,0.00903058128144343,0.0260052282048989,0.0186607992204369
CLEC2D,0.297523243774669,0.227946740931035,0.254054820168348,1.62772561355067,0.296725509844906,1.28085050630966,0.223904530652051,0.579189317156891,0.589105239842241,0.29649059267601,0.357716765498706,0.424339547483398
CD69,0.0321917328058988,0.242784150058141,0.377152429028566,0.978935771822802,0.148108119762585,1.24830500105247,0.0811821512603994,0.086196037122541,0.187030809551416,0.0572722783490774,1.04012948359846,0.0479084491282628
KLRF1,0.0154508301217117,0.00500413783730801,0.0135440628941557,0.0424891791514782,0.00736756572115623,0.279377814829734,0.0140066736673958,0.0100038847847387,0.02571589939687,0,0,0
CLEC2B,0.0492034064521467,0.481779008447773,0.363532506665065,0.601759571035703,0.587609487364513,1.11309567416622,0.687150986507224,0.160922343566609,0.185172395551228,0.302072220258683,0.0719052057041396,0.0584240925233073
CLEC12A,0.00559407983040358,0.133921168620079,0.0771859446222233,0.0315140638381539,0.142669513940247,0.137801030600522,0.0104568299533683,0.0265797497022585,0.0401668324248536,0.0250994210575347,0.225877047315735,0.00661566902409748
CLEC1A,0.00408111981014413,0.297908993710902,0.119801649188531,0.0017074609607199,0.205406861087202,0,0.48160384113806,0.00659273147274001,0,0.00455888802001466,0,0
CLEC7A,0.0637272175048945,1.10139203161333,0.761096252832818,0.0387114904721153,0.98131400377957,0.0182044802440389,0.0155149024678553,0.0492862059815311,0.0647003301989402,0.080806680564403,0.0356006862936532,0.0303226203643444
OLR1,0.0176658607189251,1.31584207120805,0.359835662710496,0.0161004239594045,1.25086783401103,0.0359326742658583,0.133076492188449,0.0364075547451434,0.0396116887784022,0.0708531730495275,0,0.0395348744819829
KLRK1,0.0509762022637132,0.0229795011225259,0.0214202019962948,0.390139501681685,0.0149000690457622,1.47331289006279,0.0140066736673958,0.0601344987862044,0.0657893849355769,0.0385558843634036,0.0323042748706901,0.0355915531845232
LINC02446,0.00509032120566834,0.00711902396921432,0.00921926366451356,0.152514406204145,0.00324611525308283,0.424287437296289,0,0.0118736896068087,0.012263405163417,0.012115028087889,0,0
YBX3,0.861695874865431,1.07827741930714,0.772301741003629,0.104035420929024,0.819391463897063,0.0472434126998729,1.08089433984155,0.456677810739551,0.18026751666049,1.21995872239733,0.163247665094921,1.03077553555955
MGP,1.55632161855716,0.183032379623055,0.161235427365173,0.198380754732629,0.154257097411858,0.162624703379421,1.37998631567432,0.379626640069839,0.181639582745558,1.67420824776594,0.106061749174623,0.220944087792042
ARHGDIB,0.0932371181901375,1.44398418843739,1.19909459166239,1.04702779770779,0.925604257933129,1.16320132288596,0.69158346029121,0.127795744796098,0.293761496374834,0.441210847328561,0.70342823967362,0.101990251027032
IAPP,0.00706624594730205,0,0,0,0.000554163539849586,0,0,0,0,0,0,0
KRAS,0.458273206244541,0.412545552615693,0.450065117433764,0.246716931744176,0.344061839472717,0.380706399713396,0.491912926548819,0.16140088595016,0.229173442519983,0.269901188308507,0.139000072571502,0.126745973783356
NELL2,0.338375075110383,0.0169324274068815,0.0248651388011541,0.684073541482186,0.0158023157984394,0.243269453658119,0.0186180627965649,0.198172061031314,0.0900909023872114,0.0645282891836188,0.136453239122258,0.0940821034610897
FKBP11,0.105551666954223,0.0579520845307189,0.0742795562441348,0.11002875423948,0.0519675355490369,0.0934199227024365,0.187557341681278,0.109310956223421,0.176963494981983,0.0805122327387946,0.0596068917086431,0.0589483721175457
WNT10B,0.000887246422285893,0.00499492230335808,0.00393739951075753,0.00946759653286994,0.00109217047721119,0.00898038598427335,0,0.00447535475120146,0.00925683132732922,0,0,0.00528047882506211
ACVRL1,0.000355969264574253,0.047454676044557,0.020425996258837,0.00445315151117319,0.0527825586006508,0,0.696866044627697,0.0299444041600925,0.00130948833757373,0.127039255105463,0.0109974527615503,0
ACVR1B,0.145712582293854,0.0749135545686109,0.0421321926599671,0.0356179349005058,0.134880012081687,0.151077282760331,0.180058754132164,0.249450586541954,0.0718470537622927,0.147721412006494,0.437708771055616,0.101207480510043
KRT80,0.101644265632524,0.00134767897965383,0.00289946527318444,0.00410161177931313,0.00107847261637461,0.00089687221844377,0,0,0,0.00524671941225353,0,0.0431927323423878
KRT7,1.08541879653867,0.104996814745966,0.0620601999018889,0.0663045838139929,0.0631357956840786,0.0408516150989086,0.0464604261806698,0.0289458190981718,0.0158541287881913,0.0650812169544372,0.0366777510525847,0.332915728540315
KRT86,0.0969002818485458,0.00184744562185117,0.00597773055775965,0.0198583094926838,0.00363882064415007,0.623327492188966,0,0,0,0.0175378691920225,0.0333488991659778,0.146094915822686
KRT5,0.395173587670673,0.0339551804511802,0.0209723893683952,0.0255584540412102,0.0232479248896139,0.0227168120772248,0.020286049789385,0.00484852628264712,0.101169456990156,0.140151604892687,0,1.08308797401835
KRT1,0.000427144668276485,0,0,0,0,0,0,0,0,0,0,0
KRT4,0.00235172264474134,0,0.000487739359960062,0,0,0,0,0,0,0,0,0
KRT8,0.458352280435415,0.0438976865552285,0.0419320783535106,0.0216625169936218,0.0347067192588593,0.00905517613090265,0.0460189446517983,0.0176637036886805,0.0117647437691271,0.14368325567271,0,0.0199850460424536
KRT18,0.337622019004049,0.0705309145175806,0.0739757351101647,0.0139598015898126,0.0356545757465334,0.0110783412597099,0.0592882337324525,0.00792031005789979,0.00414859029703973,0.329536333996943,0,0.00864862023146353
IGFBP6,0.00356885615698426,0.0120918066726047,0.00935724018964205,0.00379186357645946,0.00692141701013131,0.0326476157623844,0.0180250336529749,0.0214721673713065,0,0.019686822961605,0,0.00575576303274921
RARG,0.158044037592367,0.044423368405401,0.0290552091186766,0.044076248040517,0.0266923302270314,0.0275122459412567,0.0784037027345221,0.0454887503785696,0.0038375270507707,0.134350847505378,0,0.038017053630237
ITGA5,0.0247752619418074,0.423887329638225,0.239116927034161,0.164209381032859,0.431353047352324,0.0786751015525722,1.05350619043771,0.292997567711242,0.0542929861346859,0.212728417464956,0.0756329433074713,0.0734807760665267
CD63,0.582168600406235,1.65231556618036,1.43441757416974,0.366068099782711,1.56163130036679,1.32597896940217,1.30822071508742,0.290917230061522,0.17527683702538,1.64082495468189,0.16106103524738,0.153380705399357
