cell_ID,lrtest_nlog10P,fastreseg_flag
f27_c1343,0.255117287238195,FALSE
f27_c1344,2.06380260296129,FALSE
f27_c1345,0.124610930563199,FALSE
f27_c1346,4.2852526698647,FALSE
f27_c1347,0.255228857877655,FALSE
f27_c1348,0.437401595789149,FALSE
f27_c1349,1.05506272342722,FALSE
f27_c1350,0.166727217776472,FALSE
f27_c1351,7.24371572626434,TRUE
f27_c1352,0.293705522945895,FALSE
f27_c1353,3.87913541817457,FALSE
f27_c1354,,
f27_c1355,,
f27_c1356,0.0526712311390919,FALSE
f27_c1357,1.02143429358726,FALSE
f27_c1358,0.671203850790161,FALSE
f27_c1359,0.88348454025208,FALSE
f27_c1360,1.22992304749396,FALSE
f27_c1361,0.0521930835348784,FALSE
f27_c1362,1.08721542867128,FALSE
f27_c1363,1.66532465309603,FALSE
f27_c1364,1.8823223098384,FALSE
f27_c1365,0.805777969269164,FALSE
f27_c1366,0.255302034638297,FALSE
f27_c1367,2.457344514989,FALSE
f27_c1368,,
f27_c1369,1.5618375590363,FALSE
f27_c1370,,
f27_c1371,,
f27_c1372,0.280915816799772,FALSE
f27_c1373,0.15209902902412,FALSE
f27_c1374,0.0139551448338922,FALSE
f27_c1375,0.270614844103688,FALSE
f27_c1376,2.70982679750467,FALSE
f27_c1377,0.122093400862157,FALSE
f27_c1378,0.375879835729946,FALSE
f27_c1379,0.078374622105196,FALSE
f27_c1380,0.420785740922182,FALSE
f27_c1381,0.440821627245062,FALSE
f27_c1382,1.24303905844408,FALSE
f27_c1383,0.993421469029617,FALSE
f27_c1384,0.143817247812301,FALSE
f27_c1385,0.188270777342077,FALSE
f27_c1386,0.404260297838478,FALSE
f27_c1387,2.13080319339627,FALSE
f27_c1388,0.296386229107151,FALSE
f27_c1389,0.0869873613694772,FALSE
f27_c1390,0.894694424165606,FALSE
f27_c1391,0.143799986439134,FALSE
f27_c1392,0.855271733124191,FALSE
f27_c1393,0.048742472755997,FALSE
f27_c1394,0.441056124264957,FALSE
f27_c1395,0.686896762538383,FALSE
f27_c1396,0.344507653984715,FALSE
f27_c1397,3.04750449635074,FALSE
f27_c1398,0.782430281470338,FALSE
f27_c1399,0.103725740344049,FALSE
f27_c1400,1.39183172143964,FALSE
f27_c1401,1.06697563009541,FALSE
f27_c1402,1.12208987087452,FALSE
f27_c1403,1.71490307392548,FALSE
f27_c1404,0.310908923277322,FALSE
f27_c1405,0.474871818381824,FALSE
f27_c1406,1.30542772418399,FALSE
f27_c1407,0.0635883422651934,FALSE
f27_c1408,0.474118547813104,FALSE
f27_c1409,0.483245274048977,FALSE
f27_c1410,4.50923316858105,FALSE
f27_c1411,0.381127385608868,FALSE
f27_c1412,0.519320733761157,FALSE
f27_c1413,0.879196878699355,FALSE
f27_c1414,0.540544822925014,FALSE
f27_c1415,0.144065223749254,FALSE
f27_c1416,0.245584168973982,FALSE
f27_c1417,2.65346892537821,FALSE
f27_c1418,7.73819156391896,TRUE
f27_c1419,0.0440072868427865,FALSE
f27_c1420,5.25870464087239,TRUE
f27_c1421,0.27297506209686,FALSE
f27_c1422,0.872430570318936,FALSE
f27_c1423,1.02892349424738,FALSE
f27_c1424,1.57772912768334,FALSE
f27_c1425,2.21620491777243,FALSE
f27_c1426,0.445250598067785,FALSE
f27_c1427,0.85897430159154,FALSE
f27_c1428,0.29813522581475,FALSE
f27_c1429,1.78346248453105,FALSE
f27_c1430,0.537302348692562,FALSE
f27_c1431,0.599052921871126,FALSE
f27_c1432,0.427422629908006,FALSE
f27_c1433,0.367644537445562,FALSE
f27_c1434,0.103210022325791,FALSE
f27_c1435,0.250370347846769,FALSE
f27_c1436,1.47044082136011,FALSE
f27_c1437,0.47059397328856,FALSE
f27_c1438,0.456142488918914,FALSE
f27_c1439,2.41918252113446,FALSE
f27_c1440,,
f27_c1441,2.00800977327432,FALSE
f27_c1442,0.468893468359925,FALSE
f27_c1443,0.347127387491454,FALSE
f27_c1444,2.1407863824839,FALSE
f27_c1445,2.26747795355273,FALSE
f27_c1446,2.68249117789629,FALSE
f27_c1447,0.370917472724018,FALSE
f27_c1448,1.37118774577323,FALSE
f27_c1449,0.503305889774274,FALSE
f27_c1450,1.58133342746064,FALSE
f27_c1451,0.145864010531845,FALSE
f27_c1452,0.183838582057644,FALSE
f27_c1453,0.651636952032199,FALSE
f27_c1454,5.26023539568578,TRUE
f27_c1455,0.145800567174712,FALSE
f27_c1456,2.99252060608259,FALSE
f27_c1457,0.16566542916967,FALSE
f27_c1458,0.272200225052727,FALSE
f27_c1459,0.145290358735005,FALSE
f27_c1460,3.25201424832668,FALSE
f27_c1461,1.52796107695757,FALSE
f27_c1462,0.303123447362436,FALSE
f27_c1463,0.956677799492736,FALSE
f27_c1464,1.69235263174961,FALSE
f27_c1465,0.438698303630873,FALSE
f27_c1466,0.0373330825799027,FALSE
f27_c1467,0.237396613285034,FALSE
f27_c1468,1.12853558204601,FALSE
f27_c1469,0.272957906944635,FALSE
f27_c1470,3.7273635145666,FALSE
f27_c1471,5.17881591834947,TRUE
f27_c1472,0.410037665371349,FALSE
f27_c1473,0.0661051069073903,FALSE
f27_c1474,0.199338290089718,FALSE
f27_c1475,1.28200561633781,FALSE
f27_c1476,1.90960588985703,FALSE
f27_c1477,0.269608206328308,FALSE
f27_c1478,,
f27_c1479,0.522613165717582,FALSE
f27_c1480,2.95182960451774,FALSE
f27_c1481,0.131247277338355,FALSE
f27_c1482,1.20376609365812,FALSE
f27_c1483,0.316180782139696,FALSE
f27_c1484,1.56748326098973,FALSE
f27_c1485,0.685649524887632,FALSE
f27_c1486,0.226856816567361,FALSE
f27_c1487,1.07823612982924,FALSE
f27_c1488,1.0745670268095,FALSE
f27_c1489,0.719708541663384,FALSE
f27_c1490,1.38695820494479,FALSE
f27_c1491,0.829814521411007,FALSE
f27_c1492,0.179540611091716,FALSE
f27_c1493,0.268102857838413,FALSE
f27_c1494,0.677530720074115,FALSE
f27_c1495,0.311635246723255,FALSE
f27_c1496,0.319923283235374,FALSE
f27_c1497,0.15665942643447,FALSE
f27_c1498,1.01028924656923,FALSE
f27_c1499,,
f27_c1500,0.375252492890245,FALSE
f27_c1501,0.688624421154696,FALSE
f27_c1502,0.244102387405459,FALSE
f27_c1503,3.24042324292263,FALSE
f27_c1504,0.876557060838581,FALSE
f27_c1505,0.722309267838269,FALSE
f27_c1506,0.170481010076498,FALSE
f27_c1507,1.37100110321762,FALSE
f27_c1508,,
f27_c1509,,
f27_c1510,0.422629585072847,FALSE
f27_c1511,0.661015563675542,FALSE
f27_c1512,0.839017199532475,FALSE
f27_c1513,3.65065414616577,FALSE
f27_c1514,1.3738818039657,FALSE
f27_c1515,0.576996198031014,FALSE
f27_c1516,4.17375457744504,FALSE
f27_c1517,0.207656201692832,FALSE
f27_c1518,1.62738469212773,FALSE
f27_c1519,0.368300282377455,FALSE
f27_c1520,0.853255062774433,FALSE
f27_c1521,0.501053423992906,FALSE
f27_c1522,0.0678103360685392,FALSE
f27_c1523,0.244009181279003,FALSE
f27_c1524,1.24035471985329,FALSE
f27_c1525,0.834891791278777,FALSE
f27_c1526,0.524039632888254,FALSE
f27_c1527,2.05538146059384,FALSE
f27_c1528,0.419129079573382,FALSE
f27_c1529,0.329110808200229,FALSE
f27_c1530,0.873055061064904,FALSE
f27_c1531,1.29230327773228,FALSE
f27_c1532,0.607088495276951,FALSE
f27_c1533,5.75115846991877,TRUE
f27_c1534,1.50640755425317,FALSE
f27_c1535,0.989926199339738,FALSE
f27_c1536,0.149789192308536,FALSE
f27_c1537,0.289311721029587,FALSE
f27_c1538,0.14285822219969,FALSE
f27_c1539,0.29224602438095,FALSE
f27_c1540,0.901445984576968,FALSE
f27_c1541,2.56899764160161,FALSE
f27_c1542,3.72357715784683,FALSE
f27_c1543,0.048794652629733,FALSE
f27_c1544,0.56519853639992,FALSE
f27_c1545,0.182880807860934,FALSE
f27_c1546,0.107175537476116,FALSE
f27_c1547,2.43237999977515,FALSE
f27_c1548,0.0420162791504784,FALSE
f27_c1549,1.54855404766676,FALSE
f27_c1550,0.609000277147651,FALSE
f27_c1551,1.24620550967208,FALSE
f27_c1552,0.45138518267662,FALSE
f27_c1553,0.330807554962633,FALSE
f27_c1554,3.20736221349112,FALSE
f27_c1555,1.31280048996213,FALSE
f27_c1556,0.459246094989021,FALSE
f27_c1557,0.628216412796804,FALSE
f27_c1558,0.862266130849439,FALSE
f27_c1559,0.0937584334479204,FALSE
f27_c1560,0.792816147100118,FALSE
f27_c1561,7.86352786244735,TRUE
f27_c1562,2.93816998231044,FALSE
f27_c1563,1.21232632968484,FALSE
f27_c1564,0.375783393219989,FALSE
f27_c1565,0.0787321983118165,FALSE
f27_c1566,0.48764276479982,FALSE
f27_c1567,1.06386473746494,FALSE
f27_c1568,0.00175756483211045,FALSE
f27_c1569,0.364551360528289,FALSE
f27_c1570,0.131602906226508,FALSE
f27_c1571,1.01605999532274,FALSE
f27_c1572,3.26837207447834,FALSE
f27_c1573,2.58810345197258,FALSE
f27_c1574,0.154151466578685,FALSE
f27_c1575,8.63100750940261,TRUE
f27_c1576,0.146689634375543,FALSE
f27_c1577,0.164286874249765,FALSE
f27_c1578,0.932176755303296,FALSE
f27_c1579,2.01407435817954,FALSE
f27_c1580,2.50439635003098,FALSE
f27_c1581,0.838497563832209,FALSE
f27_c1582,0.471416419895698,FALSE
f27_c1583,1.44279389918388,FALSE
f27_c1584,1.38937511172317,FALSE
f27_c1585,0.633676357445726,FALSE
f27_c1586,,
f27_c1587,0.472002738516005,FALSE
f27_c1588,,
f27_c1589,5.01731563851167,TRUE
f27_c1590,0.439990152999573,FALSE
f27_c1591,0.205940948758289,FALSE
f27_c1592,,
f27_c1593,1.07376805833155,FALSE
f27_c1594,1.94014079005565,FALSE
f27_c1595,1.71371098628264,FALSE
f27_c1596,1.00071911650675,FALSE
f27_c1597,0.476750419399286,FALSE
f27_c1598,3.76383401136955,FALSE
f27_c1599,1.71927355391455,FALSE
f27_c1600,,
f27_c1601,0.326627968874072,FALSE
f27_c1602,0.226676782214608,FALSE
f27_c1603,0.380800307577434,FALSE
f27_c1604,2.14592891975624,FALSE
f27_c1605,2.54833954402863,FALSE
f27_c1606,0.586813081328436,FALSE
f27_c1607,0.254542338725003,FALSE
f27_c1608,2.87697187677614,FALSE
f27_c1609,5.3198674007159,TRUE
f27_c1610,4.58621590503726,FALSE
f27_c1611,2.52647800576484,FALSE
f27_c1612,3.38132911085673,FALSE
f27_c1613,14.0244671495509,TRUE
f27_c1614,0.128374734160558,FALSE
f27_c1615,1.47013695750017,FALSE
f27_c1616,2.12605499422706,FALSE
f27_c1617,,
f27_c1618,0.653751319598736,FALSE
f27_c1619,0.395726952621911,FALSE
f27_c1620,3.98963676980391,FALSE
f27_c1621,5.69000295694282,TRUE
f27_c1622,0.33130796156637,FALSE
f27_c1623,4.15059733865281,FALSE
f27_c1624,1.05310564105774,FALSE
f27_c1625,0.698594576273644,FALSE
f27_c1626,0.470193835441031,FALSE
f27_c1627,0.679980069369541,FALSE
f27_c1628,,
f27_c1629,0.63103928594569,FALSE
f27_c1630,0.106816210166371,FALSE
f27_c1631,0.302016000732137,FALSE
f27_c1632,2.77251025264367,FALSE
f27_c1633,0.973238569052428,FALSE
f27_c1634,,
f27_c1635,0.381513521987235,FALSE
f27_c1636,1.56765779726217,FALSE
f27_c1637,0.227306615786724,FALSE
f27_c1638,1.0879235536922,FALSE
f27_c1639,0.220100511338037,FALSE
f27_c1640,1.68156642038004,FALSE
f27_c1641,0.428513918980747,FALSE
f27_c1642,0.349700655372017,FALSE
f27_c1643,,
f27_c1644,1.13169991858815,FALSE
f27_c1645,3.60935649199697,FALSE
f27_c1646,0.202664496780524,FALSE
f27_c1647,10.5065186500517,TRUE
f27_c1648,0.0323782914153532,FALSE
f27_c1649,2.09830546589361,FALSE
f27_c1650,,
f27_c1651,7.40700379992596,TRUE
f27_c1652,0.366730246999563,FALSE
f27_c1653,1.5776467343507,FALSE
f27_c1654,2.52652321053282,FALSE
f27_c1655,,
f27_c1656,0.543719098262325,FALSE
f27_c1657,2.94243035594021,FALSE
f27_c1658,1.47562238012299,FALSE
f27_c1659,0.983921054106606,FALSE
f27_c1660,0.216703868578753,FALSE
f27_c1661,6.47782073914695,TRUE
f27_c1662,0.611644441073446,FALSE
f27_c1663,4.94733069732833,FALSE
f27_c1664,4.21888680101088,FALSE
f27_c1665,0.660740704720819,FALSE
f27_c1666,0.408018656513848,FALSE
f27_c1667,2.73892542915309,FALSE
f27_c1668,3.89106848518697,FALSE
f27_c1669,0.572666363460073,FALSE
f27_c1670,0.216380683680261,FALSE
f27_c1671,0.533767603483283,FALSE
f27_c1672,3.01798866343473,FALSE
f27_c1673,1.99036350110796,FALSE
f27_c1674,0.389027746295234,FALSE
f27_c1675,1.34942214333372,FALSE
f27_c1676,0.133666662853669,FALSE
f27_c1677,0.588407643195196,FALSE
f27_c1678,,
f27_c1679,1.35851503908949,FALSE
f27_c1680,0.915384817709412,FALSE
f27_c1681,0.645184850899406,FALSE
f27_c1682,0.210358513276207,FALSE
f27_c1683,0.493163136855537,FALSE
f27_c1684,,
f27_c1685,4.5973064890919,FALSE
f27_c1686,1.60420697413783,FALSE
f27_c1687,0.0301720767991055,FALSE
f27_c1688,4.16462447160741,FALSE
f27_c1689,0.256972972423183,FALSE
f27_c1690,0.155357496766274,FALSE
f27_c1691,1.02414107133315,FALSE
f27_c1692,0.267374158159587,FALSE
f27_c1693,7.05580806177293,TRUE
f27_c1694,1.84289814262633,FALSE
f27_c1695,2.82261974681425,FALSE
f27_c1696,5.33520769266036,TRUE
f27_c1697,8.6727103298763,TRUE
f27_c1698,1.29621439371854,FALSE
f27_c1699,1.63796694897243,FALSE
f27_c1700,0.259178933584807,FALSE
f27_c1701,1.63630886011843,FALSE
f27_c1702,0.7490965297925,FALSE
f27_c1703,,
f27_c1704,1.4230574476882,FALSE
f27_c1705,0.18264260792652,FALSE
f27_c1706,1.74994022377134,FALSE
f27_c1707,11.1110317484387,TRUE
f27_c1708,0.51298961715462,FALSE
f27_c1709,5.37215271622393,TRUE
f27_c1710,1.12087865240692,FALSE
f27_c1711,0.360308806256096,FALSE
f27_c1712,2.40782194467083,FALSE
f27_c1713,1.1148135582018,FALSE
f27_c1714,3.43411127983023,FALSE
f27_c1715,2.15146725491478,FALSE
f27_c1716,0.832650211220415,FALSE
f27_c1717,0.28479726268289,FALSE
f27_c1718,0.77656133724619,FALSE
f27_c1719,0.439082930997706,FALSE
f27_c1720,0.722874590253861,FALSE
f27_c1721,0.504464170610446,FALSE
f27_c1722,0.139970194098534,FALSE
f27_c1723,0.722571716282009,FALSE
f27_c1724,0.390223725937099,FALSE
f27_c1725,0.0390147158909903,FALSE
f27_c1726,1.76228474677615,FALSE
f27_c1727,0.103832975922521,FALSE
f27_c1728,0.632311073490576,FALSE
f27_c1729,9.14285726413542,TRUE
f27_c1730,0.154255503751808,FALSE
f27_c1731,0.0820995892741611,FALSE
f27_c1732,0.813912745427651,FALSE
f27_c1733,0.987452596378949,FALSE
f27_c1734,0.160393078346314,FALSE
f27_c1735,0.116104844859907,FALSE
f27_c1736,0.298481338821139,FALSE
f27_c1737,0.511194233198639,FALSE
f27_c1738,3.80102803363468,FALSE
f27_c1739,2.86218110577786,FALSE
f27_c1740,,
f27_c1741,1.60452190698426,FALSE
f27_c1742,,
f27_c1743,3.18953301332594,FALSE
f27_c1744,0.460239214249275,FALSE
f27_c1745,0.83864815391073,FALSE
f27_c1746,1.37107978283305,FALSE
f27_c1747,0.707178161841953,FALSE
f27_c1748,1.80586628573661,FALSE
f27_c1749,0.618284184958937,FALSE
f27_c1750,3.04842974532599,FALSE
f27_c1751,0.00123438331931908,FALSE
f27_c1752,1.21950634500183,FALSE
f27_c1753,0.903273825012885,FALSE
f27_c1754,1.44341523401352,FALSE
f27_c1755,15.4238107695849,TRUE
f27_c1756,0.271839929240148,FALSE
f27_c1757,0.959131332765321,FALSE
f27_c1758,3.08293688440371,FALSE
f27_c1759,0.449070471078737,FALSE
f27_c1760,0.0514291363585052,FALSE
f27_c1761,3.8984090299076,FALSE
f27_c1762,0.430295074016444,FALSE
f27_c1763,1.31916286349023,FALSE
f27_c1764,,
f27_c1765,0.234810559434967,FALSE
f27_c1766,0.366703409530364,FALSE
f27_c1767,1.49279651256309,FALSE
f27_c1768,0.846517528049555,FALSE
f27_c1769,1.32393435173628,FALSE
f27_c1770,17.8403369066734,TRUE
f27_c1771,9.61672318696341,TRUE
f27_c1772,0.597992923393008,FALSE
f27_c1773,,
f27_c1774,0.550966306387782,FALSE
f27_c1775,0.266410525545906,FALSE
f27_c1776,0.732528943398388,FALSE
f27_c1777,0.572235194216611,FALSE
f27_c1778,0.19159203628288,FALSE
f27_c1779,0.594353734598273,FALSE
f27_c1780,0.535648601197243,FALSE
f27_c1781,5.40210606919314,TRUE
f27_c1782,0.93794182608724,FALSE
f27_c1783,0.569520264226138,FALSE
f27_c1784,0.056284712649603,FALSE
f27_c1785,,
f27_c1786,0.414845570892256,FALSE
f27_c1787,0.752658715299014,FALSE
f27_c1788,1.11948429745023,FALSE
f27_c1789,0.0864654275157334,FALSE
f27_c1790,0.586034761437005,FALSE
f27_c1791,,
f27_c1792,0.213194564795366,FALSE
f27_c1793,0.629933307366136,FALSE
f27_c1794,0.309302105285826,FALSE
f27_c1795,1.25196465138179,FALSE
f27_c1796,0.550369445312627,FALSE
f27_c1797,,
f27_c1798,,
f27_c1799,1.70487350535941,FALSE
f27_c1800,0.733072968166082,FALSE
f27_c1801,0.489653974084936,FALSE
f27_c1802,2.2248211402514,FALSE
f27_c1803,1.45576622327956,FALSE
f27_c1804,1.31859931269257,FALSE
f27_c1805,0.264360170999884,FALSE
f27_c1806,0.359421955986135,FALSE
f27_c1807,0.131617700257963,FALSE
f27_c1808,2.13928238498876,FALSE
f27_c1809,0.3501848660918,FALSE
f27_c1810,0.455209476358009,FALSE
f27_c1811,0.0667916468050897,FALSE
f27_c1812,0.611318984955647,FALSE
f27_c1813,0.632703862116347,FALSE
f27_c1814,2.10637623521682,FALSE
f27_c1815,1.37958614640105,FALSE
f27_c1816,0.751328451549833,FALSE
f27_c1817,1.2558415849532,FALSE
f27_c1818,0.355451056522258,FALSE
f27_c1819,0.302540867664574,FALSE
f27_c1820,0.159986047277843,FALSE
f27_c1821,1.33520772008977,FALSE
f27_c1822,0.15936483828416,FALSE
f27_c1823,0.552985666003861,FALSE
f27_c1824,0.0341552975898835,FALSE
f27_c1825,0.243355546970547,FALSE
f27_c1826,1.56489841707138,FALSE
f27_c1827,0.162544007196086,FALSE
f27_c1828,,
f27_c1829,0.42184699904275,FALSE
f27_c1830,2.48042052057506,FALSE
f27_c1831,0.00850199747594197,FALSE
f27_c1832,3.49619996615315,FALSE
f27_c1833,2.54190297029271,FALSE
f27_c1834,0.112099145930273,FALSE
f27_c1835,0.993483388497687,FALSE
f27_c1836,1.52590814903959,FALSE
f27_c1837,1.35511478969193,FALSE
f27_c1838,0.252082302961008,FALSE
f27_c1839,1.2205161432455,FALSE
f27_c1840,2.95722622443237,FALSE
f27_c1841,,
f27_c1842,0.297600158309789,FALSE
f27_c1843,0.665765209085161,FALSE
f27_c1844,7.45897800188808,TRUE
f27_c1845,1.15656500733854,FALSE
f27_c1846,4.01815175393786,FALSE
f27_c1847,,
f27_c1848,1.00086740111431,FALSE
f27_c1849,3.0900778738626,FALSE
f27_c1850,0.192663008775882,FALSE
f27_c1851,13.4062287158757,TRUE
f27_c1852,0.0582820593956365,FALSE
f27_c1853,0.0897724385556985,FALSE
f27_c1854,4.48132560916766,FALSE
f27_c1855,0.677402706798717,FALSE
f27_c1856,0.502039021849118,FALSE
f27_c1857,0.158140970194443,FALSE
f27_c1858,0.393879086563409,FALSE
f27_c1859,2.97921557890978,FALSE
f27_c1860,5.39187278439052,TRUE
f27_c1861,0.634816155091975,FALSE
f27_c1862,0.90683990289189,FALSE
f27_c1863,0.533242758114757,FALSE
f27_c1864,0.487821353965128,FALSE
f27_c1865,0.96340789364986,FALSE
f27_c1866,0.312090979056018,FALSE
f27_c1867,0.105152674227255,FALSE
f27_c1868,0.231825343154653,FALSE
f27_c1869,,
f27_c1870,1.77722946383074,FALSE
f27_c1871,2.84294318857495,FALSE
f27_c1872,1.56428316410543,FALSE
f27_c1873,1.6242044189837,FALSE
f27_c1874,0.560069432151672,FALSE
f27_c1875,1.35973696090186,FALSE
f27_c1876,2.81874048436907,FALSE
f27_c1877,1.81005686098162,FALSE
f27_c1878,0.408358957691154,FALSE
f27_c1879,0.935850268331531,FALSE
f27_c1880,0.423246744076629,FALSE
f27_c1881,0.612602995542219,FALSE
f27_c1882,0.166166373703929,FALSE
f27_c1883,1.04586906985308,FALSE
f27_c1884,0.116491368752398,FALSE
f27_c1885,0.683067955747541,FALSE
f27_c1886,2.75329031142073,FALSE
f27_c1887,2.43701819173938,FALSE
f27_c1888,0.115416405598468,FALSE
f27_c1889,1.12923866577223,FALSE
f27_c1890,0.189081334109436,FALSE
f27_c1891,1.77991476477898,FALSE
f27_c1892,0.349060809177209,FALSE
f27_c1893,0.439106713349074,FALSE
f27_c1894,0.0479310132854472,FALSE
f27_c1895,2.55864595258938,FALSE
f27_c1896,0.0184562263754466,FALSE
f27_c1897,1.44940505581088,FALSE
f27_c1898,1.13709871640149,FALSE
f27_c1899,,
f27_c1900,0.576931955079972,FALSE
f27_c1901,1.12004379078654,FALSE
f27_c1902,1.49250269928727,FALSE
f27_c1903,3.40297555240136,FALSE
f27_c1904,1.67479206386325,FALSE
f27_c1905,0.0645692590352008,FALSE
f27_c1906,1.29350015646825,FALSE
f27_c1907,1.07254741751207,FALSE
f27_c1908,1.0543768714316,FALSE
f27_c1909,0.610798401582354,FALSE
f27_c1910,0.0194523964181883,FALSE
f27_c1911,2.44403129004244,FALSE
f27_c1912,0.208860483080427,FALSE
f27_c1913,1.08733386451027,FALSE
f27_c1914,1.85655141524943,FALSE
f27_c1915,0.63115791001726,FALSE
f27_c1916,1.21731983555109,FALSE
f27_c1917,0.612003798721003,FALSE
f27_c1918,1.01186010714546,FALSE
f27_c1919,0.871045304943992,FALSE
f27_c1920,8.02458839040716,TRUE
f27_c1921,0.301336674052439,FALSE
f27_c1922,0.013743188926934,FALSE
f27_c1923,,
f27_c1924,0.752207444133598,FALSE
f27_c1925,0.367496879173845,FALSE
f27_c1926,0.314718307582224,FALSE
f27_c1927,0.24004241802126,FALSE
f27_c1928,0.72465096246035,FALSE
f27_c1929,0.0661968098737078,FALSE
f27_c1930,0.0718280433736218,FALSE
f27_c1931,0.283735286034197,FALSE
f27_c1932,1.00421937110592,FALSE
f27_c1933,1.18939746941599,FALSE
f27_c1934,,
f27_c1935,0.548760628608731,FALSE
f27_c1936,0.395107679579914,FALSE
f27_c1937,1.37698406427698,FALSE
f27_c1938,6.21469470415224,TRUE
f27_c1939,0.250873115109651,FALSE
f27_c1940,1.16384932057653,FALSE
f27_c1941,0.312043305547924,FALSE
f27_c1942,0.701686758329038,FALSE
f27_c1943,0.467469478499823,FALSE
f27_c1944,1.52459868038104,FALSE
f27_c1945,0.528171400460948,FALSE
f27_c1946,0.509849995379593,FALSE
f27_c1947,0.1270350445186,FALSE
f27_c1948,0.924090817813597,FALSE
f27_c1949,0.232218732002642,FALSE
f27_c1950,0.287946290088837,FALSE
f27_c1951,1.06085361247914,FALSE
f27_c1952,0.334270991698715,FALSE
f27_c1953,0.149086734533642,FALSE
f27_c1954,0.343881179687165,FALSE
f27_c1955,1.48783343458146,FALSE
f27_c1956,1.27100606497601,FALSE
f27_c1957,0.711279248416336,FALSE
f27_c1958,0.420562494899521,FALSE
f27_c1959,1.68885227170649,FALSE
f27_c1960,1.76316076282355,FALSE
f27_c1961,0.138975666463439,FALSE
f27_c1962,0.151933712648896,FALSE
f27_c1963,0.500227354881454,FALSE
f27_c1964,1.26723123003397,FALSE
f27_c1965,0.274765495393755,FALSE
f27_c1966,0.32542038962002,FALSE
f27_c1967,0.565664987560496,FALSE
f27_c1968,0.294998582015991,FALSE
f27_c1969,1.52911616002492,FALSE
f27_c1970,0.148635613706093,FALSE
f27_c1971,0.0112250266209167,FALSE
f27_c1972,0.158649138892876,FALSE
f27_c1973,1.21716381411819,FALSE
f27_c1974,0.115369437264812,FALSE
f27_c1975,2.71348885250886,FALSE
f27_c1976,0.387842768442899,FALSE
f27_c1977,0.328226969610932,FALSE
f27_c1978,0.718096165400572,FALSE
f27_c1979,0.485970266801028,FALSE
f27_c1980,0.262962740650479,FALSE
f27_c1981,,
f27_c1982,2.20564759244492,FALSE
f27_c1983,0.108969667767498,FALSE
f27_c1984,0.741460969633328,FALSE
f27_c1985,1.5334080130439,FALSE
f27_c1986,0.866279551047525,FALSE
f27_c1987,1.50493680751957,FALSE
f27_c1988,0.148240704032389,FALSE
f27_c1989,1.40642038840206,FALSE
f27_c1990,0.0957674787800136,FALSE
f27_c1991,1.53690976184362,FALSE
f27_c1992,1.12108998766009,FALSE
f27_c1993,1.69722441258044,FALSE
f27_c1994,2.37202092884562,FALSE
f27_c1995,0.155325316909473,FALSE
f27_c1996,0.616832771110976,FALSE
f27_c1997,0.62223255436548,FALSE
f27_c1998,0.118443112044256,FALSE
f27_c1999,0.769604067961583,FALSE
f27_c2000,1.44440871501336,FALSE
f27_c2001,0.547206578481236,FALSE
f27_c2002,0.452223892803473,FALSE
f27_c2003,1.89928453655652,FALSE
f27_c2004,3.68218471344118,FALSE
f27_c2005,2.725821344004,FALSE
f27_c2006,0.313363637706548,FALSE
f27_c2007,0.528661824740631,FALSE
f27_c2008,0.969219388844732,FALSE
f27_c2009,0.00399309835717406,FALSE
f27_c2010,0.752613308278949,FALSE
f27_c2011,0.165811360855452,FALSE
f27_c2012,1.68099790219057,FALSE
f27_c2013,0.545315971337127,FALSE
f27_c2014,0.264150771967607,FALSE
f27_c2015,0.314135461450874,FALSE
f27_c2016,0.930453774190338,FALSE
f27_c2017,2.04891160842891,FALSE
f27_c2018,2.59379060255963,FALSE
f27_c2019,14.8386212183272,TRUE
f27_c2020,0.501276272959708,FALSE
f27_c2021,0.255046346909682,FALSE
f27_c2022,0.210846809837631,FALSE
f27_c2023,0.563312507827164,FALSE
f27_c2024,0.0261863721405996,FALSE
f27_c2025,0.334368214699262,FALSE
f27_c2026,1.06612033349746,FALSE
f27_c2027,2.58021916389621,FALSE
f27_c2028,0.120559528248518,FALSE
f27_c2029,0.21816986841785,FALSE
f27_c2030,1.11444588350743,FALSE
f27_c2031,0.485161990015782,FALSE
f27_c2032,0.322683081014902,FALSE
f27_c2033,0.330320038248113,FALSE
f27_c2034,0.189323150479839,FALSE
f27_c2035,,
f27_c2036,1.37282221468288,FALSE
f27_c2037,2.25854818659503,FALSE
f27_c2038,5.14696795482776,TRUE
f27_c2039,0.900861456976809,FALSE
f27_c2040,0.742838909646792,FALSE
f27_c2041,1.09596477489589,FALSE
f27_c2042,1.81670380070499,FALSE
f27_c2043,0.483783373635989,FALSE
f27_c2044,0.91563274747836,FALSE
f27_c2045,2.24272575262769,FALSE
f27_c2046,0.787107260957057,FALSE
f27_c2047,0.12510482355952,FALSE
f27_c2048,0.770579083419542,FALSE
f27_c2049,2.60127895326096,FALSE
f27_c2050,1.03928586352245,FALSE
f27_c2051,0.922737123068746,FALSE
f27_c2052,1.96327315394862,FALSE
f27_c2053,0.443843554941307,FALSE
f27_c2054,0.660615563959106,FALSE
f27_c2055,0.115260741347132,FALSE
f27_c2056,0.173854395964381,FALSE
f27_c2057,0.173116379430986,FALSE
f27_c2058,0.444456792081744,FALSE
f27_c2059,0.274962680093219,FALSE
f27_c2060,1.13763038379213,FALSE
f27_c2061,0.575786349700522,FALSE
